respondent_id,age,gender,financial_literacy,need_for_cognition,tech_disposition,condition,scenario_id,presentation_position,loan_amount,applicant_credit_score,ai_recommendation,ai_confidence,ai_correct,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,participant_decision,trust_composite,agree_with_ai,response_time_sec,response_timestamp,attention_check_passed,calibration_label
P7bdb5d6892,36,prefer_not_to_say,3,6.63,6.63,none,5,6,30000,720,approve,88,True,4,6,4,5,4,4,4,4,4,5,4,4,deny,4.33,False,15.1,2026-01-21T11:32:04,True,calibrated
P7bdb5d6892,36,prefer_not_to_say,3,6.63,6.63,none,2,7,15000,705,approve,91,True,4,5,4,5,6,6,6,5,5,4,5,6,approve,5.08,True,11.3,2026-01-21T11:32:17,True,calibrated
P7bdb5d6892,36,prefer_not_to_say,3,6.63,6.63,none,9,8,7000,730,approve,94,True,4,4,4,5,3,5,4,4,3,5,4,4,approve,4.08,True,8.3,2026-01-21T11:32:26,True,calibrated
P7bdb5d6892,36,prefer_not_to_say,3,6.63,6.63,none,3,9,22000,640,approve,58,True,4,5,4,5,5,5,6,5,5,4,3,5,approve,4.67,True,17.6,2026-01-21T11:32:44,True,calibrated
P7bdb5d6892,36,prefer_not_to_say,3,6.63,6.63,none,6,10,12000,655,deny,63,False,5,5,4,4,4,3,4,4,3,4,4,4,deny,4,True,11.8,2026-01-21T11:32:57,True,over-trust
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,1,1,8000,610,deny,82,True,6,4,4,6,4,5,5,6,6,4,6,5,approve,5.08,False,16.6,2026-01-23T15:36:10,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,2,2,15000,705,approve,91,True,6,7,7,6,6,7,6,7,7,7,7,6,approve,6.58,True,15.3,2026-01-23T15:36:26,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,3,3,22000,640,approve,58,True,6,5,7,6,6,7,5,6,6,6,5,5,approve,5.83,True,12.5,2026-01-23T15:36:40,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,6,4,12000,655,deny,63,False,,6,6,4,6,6,6,6,7,4,6,7,deny,5.82,True,13.5,2026-01-23T15:36:55,True,over-trust
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,9,5,7000,730,approve,94,True,7,7,7,6,7,7,7,6,7,6,6,6,approve,6.58,True,5.1,2026-01-23T15:37:01,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,4,6,5000,590,deny,74,True,6,5,6,6,6,6,7,7,6,6,7,7,deny,6.25,True,3,2026-01-23T15:37:05,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,5,7,30000,720,approve,88,True,6,5,6,6,7,5,5,6,6,6,5,6,approve,5.75,True,8.1,2026-01-23T15:37:15,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,7,8,9000,680,approve,77,True,7,7,6,7,7,7,7,7,7,6,6,7,approve,6.75,True,3,2026-01-23T15:37:20,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,10,9,25000,620,deny,69,True,6,7,6,7,6,6,7,6,6,7,7,6,deny,6.42,True,16.6,2026-01-23T15:37:38,True,calibrated
P659af28817,45,prefer_not_to_say,1,6.3,5.39,none,8,10,18000,600,approve,55,False,7,7,6,6,7,7,6,6,6,7,7,5,approve,6.42,True,85.7,2026-01-23T15:39:04,True,over-trust
P430be1a84b,26,male,2,4.83,4.55,counterfactual,1,1,8000,610,deny,82,True,6,6,7,6,7,5,7,6,6,7,7,7,deny,6.42,True,14.8,2026-02-10T09:02:11,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,8,2,18000,600,approve,55,False,5,4,6,7,5,6,7,5,6,6,6,6,approve,5.75,True,20.6,2026-02-10T09:02:33,True,over-trust
P430be1a84b,26,male,2,4.83,4.55,counterfactual,9,3,7000,730,approve,94,True,6,7,7,7,7,6,7,6,6,7,6,7,approve,6.58,True,11.8,2026-02-10T09:02:46,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,3,4,22000,640,approve,58,True,6,5,7,6,7,7,7,7,6,6,6,6,approve,6.33,True,14.8,2026-02-10T09:03:03,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,2,5,15000,705,approve,91,True,7,7,7,7,7,7,7,6,6,6,7,7,approve,6.75,True,10.3,2026-02-10T09:03:15,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,6,6,12000,655,deny,63,False,5,6,5,5,6,6,4,5,5,4,5,5,deny,5.08,True,22.3,2026-02-10T09:03:39,True,over-trust
P430be1a84b,26,male,2,4.83,4.55,counterfactual,4,7,5000,590,deny,74,True,7,7,7,7,7,7,7,6,7,7,7,7,deny,6.92,True,7.4,2026-02-10T09:03:48,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,10,8,25000,620,deny,69,True,7,7,6,7,7,6,6,7,7,7,7,7,deny,6.75,True,14.4,2026-02-10T09:04:04,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,7,9,9000,680,approve,77,True,7,7,7,7,6,7,7,7,6,7,7,6,approve,6.75,True,24.0,2026-02-10T09:04:29,True,calibrated
P430be1a84b,26,male,2,4.83,4.55,counterfactual,5,10,30000,720,approve,88,True,6,6,7,7,7,6,7,7,7,7,7,6,approve,6.67,True,12.6,2026-02-10T09:04:42,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,5,1,30000,720,approve,88,True,7,5,5,6,5,6,6,7,7,5,6,6,approve,5.92,True,9.9,2026-02-17T13:45:48,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,10,2,25000,620,deny,69,True,6,6,5,6,7,5,6,5,7,6,5,5,deny,5.75,True,8.4,2026-02-17T13:45:57,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,6,3,12000,655,deny,63,False,4,4,4,2,5,3,4,4,5,5,3,5,deny,4,True,24.9,2026-02-17T13:46:23,True,over-trust
P20ab7d20b9,44,male,2,5.27,3.21,none,7,4,9000,680,approve,77,True,5,6,6,6,6,6,5,5,7,5,6,6,approve,5.75,True,11.1,2026-02-17T13:46:35,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,3,5,22000,640,approve,58,True,4,5,4,5,5,4,5,4,5,3,4,3,approve,4.25,True,22.1,2026-02-17T13:46:57,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,8,6,18000,600,approve,55,False,7,5,5,6,7,6,7,6,7,6,5,5,approve,6,True,7.2,2026-02-17T13:47:06,True,over-trust
P20ab7d20b9,44,male,2,5.27,3.21,none,4,7,5000,590,deny,74,True,6,6,4,5,5,6,6,5,6,4,5,5,approve,5.25,False,20.5,2026-02-17T13:47:28,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,1,8,8000,610,deny,82,True,6,6,6,6,5,5,5,5,6,6,7,5,approve,5.67,False,17.7,2026-02-17T13:47:47,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,2,9,15000,705,approve,91,True,6,7,7,7,6,7,6,7,6,7,6,7,approve,6.58,True,4.3,2026-02-17T13:47:53,True,calibrated
P20ab7d20b9,44,male,2,5.27,3.21,none,9,10,7000,730,approve,94,True,6,7,6,5,5,6,6,5,6,6,7,6,deny,5.92,False,15.0,2026-02-17T13:48:08,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,2,1,15000,705,approve,91,True,5,5,5,6,6,4,6,5,7,6,6,6,approve,5.58,True,19.6,2026-01-26T11:21:51,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,3,2,22000,640,approve,58,True,5,6,5,5,5,6,6,6,5,5,4,5,approve,5.25,True,9.2,2026-01-26T11:22:02,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,4,3,5000,590,deny,74,True,6,7,5,5,6,6,5,5,5,4,6,5,approve,5.42,False,16.5,2026-01-26T11:22:19,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,7,4,9000,680,approve,77,True,6,,6,6,5,5,7,7,6,6,6,5,approve,5.91,True,12.2,2026-01-26T11:22:33,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,5,5,30000,720,approve,88,True,7,7,6,7,5,7,6,7,7,7,6,6,approve,6.5,True,13.8,2026-01-26T11:22:49,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,10,6,25000,620,deny,69,True,5,5,5,6,5,5,5,5,6,5,6,5,approve,5.25,False,11.4,2026-01-26T11:23:02,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,8,7,18000,600,approve,55,False,2,4,3,2,3,3,3,4,3,3,1,4,deny,2.92,False,13.4,2026-01-26T11:23:16,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,6,8,12000,655,deny,63,False,4,6,5,5,6,5,4,6,5,5,6,5,deny,5.17,True,10.3,2026-01-26T11:23:29,True,over-trust
P1d2ec446b7,18,female,4,5.07,3.62,none,1,9,8000,610,deny,82,True,7,5,5,7,6,6,5,4,6,5,4,6,deny,5.5,True,3.1,2026-01-26T11:23:33,True,calibrated
P1d2ec446b7,18,female,4,5.07,3.62,none,9,10,7000,730,approve,94,True,5,5,6,5,5,5,6,7,5,5,5,6,approve,5.42,True,13.8,2026-01-26T11:23:48,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,5,1,30000,720,approve,88,True,5,6,7,7,6,6,6,7,6,7,6,6,approve,6.25,True,22.6,2026-02-03T21:22:18,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,1,2,8000,610,deny,82,True,6,5,6,5,6,6,5,6,5,4,7,6,deny,5.58,True,18.8,2026-02-03T21:22:39,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,4,3,5000,590,deny,74,True,6,6,6,6,6,7,7,7,6,7,6,7,deny,6.42,True,14.6,2026-02-03T21:22:56,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,2,4,15000,705,approve,91,True,5,5,6,6,6,6,7,6,6,5,5,6,approve,5.75,True,14.6,2026-02-03T21:23:11,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,10,5,25000,620,deny,69,True,4,6,3,3,5,6,5,5,5,5,6,6,approve,4.92,False,18.0,2026-02-03T21:23:31,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,8,6,18000,600,approve,55,False,3,2,3,3,2,2,2,3,2,2,3,2,deny,2.42,False,15.2,2026-02-03T21:23:47,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,9,7,7000,730,approve,94,True,6,6,5,5,5,5,6,7,6,7,4,5,approve,5.58,True,10.5,2026-02-03T21:23:59,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,6,8,12000,655,deny,63,False,4,4,6,4,5,4,4,5,4,5,5,6,deny,4.67,True,12.2,2026-02-03T21:24:14,True,over-trust
P7eb1578723,47,male,3,5.79,6.12,counterfactual,3,9,22000,640,approve,58,True,5,7,7,6,6,7,6,6,4,6,6,6,approve,6,True,9.6,2026-02-03T21:24:25,True,calibrated
P7eb1578723,47,male,3,5.79,6.12,counterfactual,7,10,9000,680,approve,77,True,6,6,5,6,7,5,5,5,5,5,6,5,deny,5.5,False,13.6,2026-02-03T21:24:40,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,1,1,8000,610,deny,82,True,6,5,6,6,7,5,5,5,5,6,6,5,deny,5.58,True,15.8,2026-02-01T18:41:34,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,7,2,9000,680,approve,77,True,5,6,5,6,6,6,6,6,6,7,7,7,approve,6.08,True,17.3,2026-02-01T18:41:52,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,8,3,18000,600,approve,55,False,3,3,3,3,3,2,3,3,4,2,3,2,deny,2.83,False,16.8,2026-02-01T18:42:11,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,6,4,12000,655,deny,63,False,5,4,4,5,4,6,4,6,3,5,5,5,deny,4.67,True,12.5,2026-02-01T18:42:24,True,over-trust
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,2,5,15000,705,approve,91,True,6,5,5,6,5,6,6,6,5,4,4,5,approve,5.25,True,16.9,2026-02-01T18:42:42,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,3,6,22000,640,approve,58,True,6,5,6,5,6,7,7,6,6,5,6,6,approve,5.92,True,16.9,2026-02-01T18:43:00,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,9,7,7000,730,approve,94,True,6,7,7,7,6,7,6,6,6,6,7,6,approve,6.42,True,16.7,2026-02-01T18:43:18,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,5,8,30000,720,approve,88,True,6,6,4,6,5,5,5,6,6,5,5,5,deny,5.33,False,11.8,2026-02-01T18:43:31,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,4,9,5000,590,deny,74,True,6,6,5,6,7,5,6,6,6,7,6,6,deny,6,True,15.9,2026-02-01T18:43:48,True,calibrated
Pe5b3614f0e,27,male,3,5.36,6.4,counterfactual,10,10,25000,620,deny,69,True,7,7,7,6,6,6,6,7,7,6,7,6,deny,6.5,True,10.1,2026-02-01T18:44:00,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,4,1,5000,590,deny,74,True,6,5,6,6,6,5,6,5,4,6,5,5,deny,5.42,True,11.8,2026-01-27T14:22:16,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,3,2,22000,640,approve,58,True,6,6,5,5,6,5,5,5,5,5,5,5,approve,5.25,True,13.5,2026-01-27T14:22:32,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,8,3,18000,600,approve,55,False,5,5,3,3,4,4,3,4,4,3,4,4,approve,3.83,True,3,2026-01-27T14:22:37,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,1,4,8000,610,deny,82,True,6,4,6,5,6,6,5,6,7,5,5,5,approve,5.5,False,17.2,2026-01-27T14:22:56,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,5,5,30000,720,approve,88,True,6,5,5,4,6,5,5,5,6,5,4,6,deny,5.17,False,16.4,2026-01-27T14:23:14,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,10,6,25000,620,deny,69,True,5,6,6,5,6,6,5,5,5,4,5,6,deny,5.33,True,8.9,2026-01-27T14:23:25,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,7,7,9000,680,approve,77,True,6,7,6,6,7,6,5,7,5,6,7,7,approve,6.25,True,22.7,2026-01-27T14:23:50,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,2,8,15000,705,approve,91,True,6,6,7,7,7,6,6,7,6,7,6,7,approve,6.5,True,16.5,2026-01-27T14:24:08,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,9,9,7000,730,approve,94,True,5,6,7,4,5,5,5,6,6,6,6,6,approve,5.58,True,3.2,2026-01-27T14:24:12,True,calibrated
P9057cd6226,25,male,3,5.08,5.94,counterfactual,6,10,12000,655,deny,63,False,3,3,2,3,2,2,3,2,1,4,2,2,approve,2.42,False,19.0,2026-01-27T14:24:33,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,1,1,8000,610,deny,82,True,6,6,5,7,6,6,7,6,5,7,7,6,deny,6.17,True,9.0,2026-01-23T18:49:48,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,2,2,15000,705,approve,91,True,7,7,6,7,7,6,6,7,7,6,7,7,approve,6.67,True,6.6,2026-01-23T18:49:56,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,6,3,12000,655,deny,63,False,6,7,5,5,5,5,5,5,5,5,5,5,deny,5.25,True,15.3,2026-01-23T18:50:13,True,over-trust
P2f32a1ac21,18,female,3,3.89,6.39,none,10,4,25000,620,deny,69,True,5,6,6,6,6,6,5,5,7,6,5,7,deny,5.83,True,9.1,2026-01-23T18:50:23,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,5,5,30000,720,approve,88,True,7,7,7,7,7,6,6,7,7,7,7,7,approve,6.83,True,18.4,2026-01-23T18:50:43,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,7,6,9000,680,approve,77,True,7,6,6,,6,6,7,6,6,7,7,7,approve,6.45,True,10.3,2026-01-23T18:50:54,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,3,7,22000,640,approve,58,True,3,5,3,5,5,5,5,5,,5,5,4,approve,4.55,True,9.3,2026-01-23T18:51:05,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,8,8,18000,600,approve,55,False,5,6,5,5,4,4,5,6,4,5,5,5,approve,4.92,True,12.4,2026-01-23T18:51:19,True,over-trust
P2f32a1ac21,18,female,3,3.89,6.39,none,4,9,5000,590,deny,74,True,7,6,6,7,7,6,6,6,7,7,7,6,deny,6.5,True,22.7,2026-01-23T18:51:42,True,calibrated
P2f32a1ac21,18,female,3,3.89,6.39,none,9,10,7000,730,approve,94,True,6,6,6,7,7,7,6,7,7,6,6,6,approve,6.42,True,9.2,2026-01-23T18:51:53,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,1,1,8000,610,deny,82,True,5,6,5,6,6,6,6,7,5,6,7,6,deny,5.92,True,16.5,2026-01-29T07:11:00,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,3,2,22000,640,approve,58,True,5,4,5,5,6,5,5,5,5,5,4,5,approve,4.92,True,17.7,2026-01-29T07:11:18,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,8,3,18000,600,approve,55,False,5,4,5,5,4,6,5,5,4,4,4,4,deny,4.58,False,14.9,2026-01-29T07:11:34,True,over-trust
P444b881c1f,27,female,3,3.54,3.34,counterfactual,7,4,9000,680,approve,77,True,5,6,5,6,5,7,6,6,6,6,6,7,deny,5.92,False,14.2,2026-01-29T07:11:51,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,4,5,5000,590,deny,74,True,6,6,5,7,5,5,6,7,6,6,6,5,deny,5.83,True,15.8,2026-01-29T07:12:08,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,5,6,30000,720,approve,88,True,7,7,6,7,6,6,6,7,6,6,6,7,approve,6.42,True,15.0,2026-01-29T07:12:25,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,2,7,15000,705,approve,91,True,6,6,6,6,6,6,6,5,6,6,6,6,approve,5.92,True,14.0,2026-01-29T07:12:41,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,6,8,12000,655,deny,63,False,3,4,3,4,3,4,4,4,4,4,4,4,deny,3.75,True,15.5,2026-01-29T07:12:58,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,9,9,7000,730,approve,94,True,6,7,6,7,7,6,7,7,6,6,7,6,approve,6.5,True,13.0,2026-01-29T07:13:13,True,calibrated
P444b881c1f,27,female,3,3.54,3.34,counterfactual,10,10,25000,620,deny,69,True,7,7,5,6,5,4,5,6,5,5,7,6,deny,5.67,True,5.8,2026-01-29T07:13:20,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,3,1,22000,640,approve,58,True,4,4,4,5,5,4,5,5,4,4,5,5,approve,4.5,True,12.1,2026-02-18T15:10:30,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,7,2,9000,680,approve,77,True,3,5,4,4,2,3,3,4,3,5,3,4,deny,3.58,False,60.5,2026-02-18T15:11:33,True,under-trust
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,6,3,12000,655,deny,63,False,3,4,5,4,3,3,3,4,4,4,4,5,approve,3.83,False,103.6,2026-02-18T15:13:19,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,10,4,25000,620,deny,69,True,4,3,5,4,4,4,4,3,4,3,3,6,deny,3.92,True,17.0,2026-02-18T15:13:37,True,under-trust
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,5,5,30000,720,approve,88,True,6,6,5,5,6,6,5,5,6,6,5,5,deny,5.5,False,13.7,2026-02-18T15:13:52,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,8,6,18000,600,approve,55,False,3,2,4,4,2,3,3,5,3,2,3,4,approve,3.17,True,13.7,2026-02-18T15:14:08,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,4,7,5000,590,deny,74,True,5,7,4,4,4,4,4,3,4,5,5,5,deny,4.5,True,14.0,2026-02-18T15:14:24,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,2,8,15000,705,approve,91,True,5,6,5,5,4,6,5,5,6,5,6,4,approve,5.17,True,13.2,2026-02-18T15:14:38,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,9,9,7000,730,approve,94,True,,6,4,6,5,5,6,5,6,5,4,5,approve,5.18,True,13.8,2026-02-18T15:14:53,True,calibrated
Pceb1286d80,30,male,3,4.53,5.56,counterfactual,1,10,8000,610,deny,82,True,5,3,5,1,4,3,3,4,4,5,3,3,deny,3.58,True,93.0,2026-02-18T15:16:29,True,under-trust
P7d2610b9ab,49,nonbinary,3,,2.62,none,5,1,30000,720,approve,88,True,6,6,5,5,5,6,6,5,5,6,7,5,approve,5.58,True,19.1,2026-02-06T17:18:57,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,1,2,8000,610,deny,82,True,6,6,7,6,7,6,5,6,6,6,6,5,approve,6,False,13.5,2026-02-06T17:19:13,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,4,3,5000,590,deny,74,True,6,4,5,6,6,3,5,5,5,6,5,6,deny,5.17,True,20.3,2026-02-06T17:19:34,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,10,4,25000,620,deny,69,True,5,7,7,6,4,5,6,6,6,6,4,4,deny,5.5,True,15.6,2026-02-06T17:19:51,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,6,5,12000,655,deny,63,False,4,3,3,3,5,3,3,2,3,3,3,2,deny,3.08,True,20.9,2026-02-06T17:20:14,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,9,6,7000,730,approve,94,True,6,5,4,6,6,6,6,6,6,6,6,7,approve,5.83,True,12.2,2026-02-06T17:20:28,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,8,7,18000,600,approve,55,False,3,5,4,4,3,3,3,3,4,5,3,3,approve,3.58,True,20.3,2026-02-06T17:20:49,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,2,8,15000,705,approve,91,True,6,6,4,4,5,5,5,5,6,4,6,4,deny,5,False,20.1,2026-02-06T17:21:11,True,calibrated
P7d2610b9ab,49,nonbinary,3,,2.62,none,7,9,9000,680,approve,77,True,4,5,5,3,4,3,3,4,4,3,,5,deny,3.91,False,12.5,2026-02-06T17:21:26,True,under-trust
P7d2610b9ab,49,nonbinary,3,,2.62,none,3,10,22000,640,approve,58,True,5,5,6,4,6,5,5,6,5,6,6,5,approve,5.33,True,20.2,2026-02-06T17:21:48,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,10,1,25000,620,deny,69,True,6,5,6,6,7,6,5,6,7,5,5,5,approve,5.75,False,16.5,2026-02-12T17:03:14,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,1,2,8000,610,deny,82,True,7,7,7,5,7,7,7,7,7,6,7,7,deny,6.75,True,15.8,2026-02-12T17:03:31,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,4,3,5000,590,deny,74,True,7,7,7,6,7,7,6,7,7,6,7,6,deny,6.67,True,15.1,2026-02-12T17:03:47,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,2,4,15000,705,approve,91,True,7,6,5,6,6,7,7,7,7,6,7,7,deny,6.5,False,13.1,2026-02-12T17:04:02,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,9,5,7000,730,approve,94,True,6,7,7,7,7,7,7,5,6,5,7,7,approve,6.5,True,16.9,2026-02-12T17:04:22,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,8,6,18000,600,approve,55,False,4,5,5,5,4,5,6,5,4,6,5,5,approve,4.92,True,6.1,2026-02-12T17:04:29,True,over-trust
P63fd33d90c,33,female,3,4.7,4.22,surface,7,7,9000,680,approve,77,True,6,7,7,7,7,6,7,7,6,7,7,6,approve,6.67,True,16.3,2026-02-12T17:04:46,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,3,8,22000,640,approve,58,True,5,6,6,4,6,5,7,5,7,5,5,6,approve,5.58,True,7.9,2026-02-12T17:04:55,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,5,9,30000,720,approve,88,True,7,6,7,7,7,7,7,7,7,7,7,7,approve,6.92,True,22.8,2026-02-12T17:05:19,True,calibrated
P63fd33d90c,33,female,3,4.7,4.22,surface,6,10,12000,655,deny,63,False,6,5,6,6,5,4,5,5,6,6,4,6,deny,5.33,True,11.5,2026-02-12T17:05:31,True,over-trust
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,9,1,7000,730,approve,94,True,5,3,4,3,5,4,4,4,4,4,4,4,approve,4,True,18.2,2026-01-14T21:56:43,True,calibrated
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,4,2,5000,590,deny,74,True,5,3,2,4,5,4,3,4,3,2,,4,approve,3.55,False,14.3,2026-01-14T21:56:58,True,under-trust
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,7,3,9000,680,approve,77,True,4,4,4,4,4,3,3,4,4,5,4,4,deny,3.92,False,17.9,2026-01-14T21:57:17,True,under-trust
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,1,4,8000,610,deny,82,True,3,2,6,4,4,3,3,4,4,4,5,4,deny,3.83,True,17.6,2026-01-14T21:57:37,True,under-trust
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,5,5,30000,720,approve,88,True,4,4,4,5,4,4,4,4,5,4,3,4,deny,4.08,False,7.8,2026-01-14T21:57:47,True,calibrated
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,2,6,15000,705,approve,91,True,,4,5,4,4,3,4,3,3,5,5,5,approve,4.09,True,19.4,2026-01-14T21:58:07,True,calibrated
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,6,7,12000,655,deny,63,False,1,1,1,2,1,2,3,1,3,2,3,3,approve,1.92,False,5.6,2026-01-14T21:58:14,True,calibrated
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,8,8,18000,600,approve,55,False,1,1,1,1,1,1,1,1,1,1,2,1,deny,1.08,False,7.2,2026-01-14T21:58:23,True,calibrated
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,3,9,22000,640,approve,58,True,2,3,3,4,3,3,3,3,3,3,3,3,deny,3,False,13.5,2026-01-14T21:58:39,True,under-trust
P5e91bc82aa,54,male,3,5.4,4.64,counterfactual,10,10,25000,620,deny,69,True,6,5,4,5,5,5,5,4,4,6,5,4,approve,4.83,False,11.5,2026-01-14T21:58:51,True,calibrated
P87519c8971,,male,4,4.18,,surface,10,1,25000,620,deny,69,True,4,4,5,4,3,3,4,4,4,4,3,3,deny,3.75,True,15.1,2026-01-30T08:58:57,True,under-trust
P87519c8971,,male,4,4.18,,surface,3,2,22000,640,approve,58,True,5,5,4,3,4,3,4,5,4,5,4,3,approve,4.08,True,15.3,2026-01-30T08:59:14,True,calibrated
